ID,Cluster
isfahan--turku--aksak--feslegen_ektim--tanburi_mustafa_cavus,3
isfahan--turku--iki-bir--bugun_ayin--ibrahim_yildirim,3
isfahan--yuruksemai--yuruksemai--o_guzler--dellalzade_haci_ismail_efendi,1
isfahanek--kupe--duyek--tutiya-yi--ahmet_avni_konuk,1
karcigar--agirsemai--aksaksemai--ne_dane--dellalzade_haci_ismail_efendi,1
karcigar--aranagme--agiraksak--1--,1
karcigar--aranagme--curcuna--1--,1
karcigar--aranagme--devrihindi--1--,3
karcigar--beste--zencir--yikildi_ask_ile--dellalzade_haci_ismail_efendi,3
karcigar--guvende--nimdevir--edremit--,3
karcigar--ilahi--duyek--ey_derde_derman--rakim_elkutlu,1
karcigar--kocekce--aksak--benliyi_aldim--dede_efendi,1
karcigar--kocekce--aksak--girdi_gonul--dede_efendi,1
karcigar--kocekce--devrihindi--gul_acil--dede_efendi,3
karcigar--kocekce--oynak--bulbul_olsam--,3
karcigar--kocekce--oynak--iki_de_durnam--dede_efendi,3
karcigar--kupe--duyek--bir_sada-yi--ahmet_avni_konuk,3
karcigar--mandra--devrituran--karadeniz_oyunhavasi--,3
karcigar--nakis--yuruksemai--nihani_ol--dellalzade_haci_ismail_efendi,1
karcigar--ornek_oz--devrihindi--1--ruhi_ayangil,3
karcigar--ornek_oz--nimsofyan--1--ruhi_ayangil,3
karcigar--ornek_oz--sofyan--1--huseyin_sadettin_arel,3
karcigar--pesrev--cifteduyek----tatyos_efendi,3
karcigar--pesrev--devrikebir----i_mahmut,1
karcigar--sarki--agiraksak--ah_efendim--hafiz_yusuf_efendi,3
karcigar--sarki--agiraksak--dinle_aklin--haci_arif_bey,1
karcigar--sarki--agiraksak--husnune_edvar-i--lemi_atli,1
karcigar--sarki--agiraksak--rengi_ruhsarin--haci_arif_bey,1
karcigar--sarki--agirevfer--hezar_zar--suyolcuzade_salih_efendi,1
karcigar--sarki--aksak--aldin_dil-i--enderuni_ali_bey,1
karcigar--sarki--aksak--ari_olsam--necmi_piskin,1
karcigar--sarki--aksak--bir_rum_dilbere--tanburi_mustafa_cavus,1
karcigar--sarki--aksak--bu_kis--ismet_aga,1
karcigar--sarki--aksak--dagda_tavsanlar--haci_arif_bey,1
karcigar--sarki--aksak--daglari_hep--sadettin_kaynak,1
karcigar--sarki--aksak--gerci_kiyamam--haci_arif_bey,1
karcigar--sarki--aksak--gulmezse_yuzun--mustafa_nafiz_irmak,1
karcigar--sarki--aksak--senin_guzel--sekip_ayhan_ozisik,3
karcigar--sarki--ciftesofyan--kara_bulutlari--sadettin_kaynak,2
karcigar--sarki--curcuna--gorunce_ben--selanikli_ahmed_bey,1
karcigar--sarki--curcuna--gul_acar--cevdet_cagla,1
karcigar--sarki--curcuna--o_ahu--fehmi_tokay,1
karcigar--sarki--curcuna--yesil_gozlerinde--avni_anil,3
karcigar--sarki--devrihindi--zehr-i_askin--ridvan_lale,3
karcigar--sarki--duyek--aski_pinhan--haci_arif_bey,1
karcigar--sarki--duyek--bir_kiz_ile--sadettin_kaynak,3
karcigar--sarki--duyek--boyun_ince--arif_sami_toker,3
karcigar--sarki--duyek--kemend-i_zulfu--afet_misirliyan,1
karcigar--sarki--duyek--kirpigi_oyali--sadettin_kaynak,3
karcigar--sarki--duyek--nedir_bu--selahattin_icli,1
karcigar--sarki--duyek--oh_guzel_kiz--sadettin_kaynak,1
karcigar--sarki--duyek--unutmadim_seni--sekip_ayhan_ozisik,1
karcigar--sarki--kapali_curcuna--mest_oldu--serif_icli,1
karcigar--sarki--musemmen--hem_seversin--sadi_hosses,1
karcigar--sarki--nimsofyan--kocyigitler--sadettin_kaynak,1
karcigar--sarki--semai--vah_meyus-i--mahmud_celaleddin_pasa,1
karcigar--sarki--senginsemai--bir_goncaya--haci_arif_bey,1
karcigar--sarki--sofyan--yine_ey--santuri_ethem_efendi,1
karcigar--sarki--turkaksagi--bilmem_ki_safa--leon_hanciyan,1
karcigar--sarki--turkaksagi--varken_gonulde--haci_arif_bey,1
karcigar--sarki--yuruksemai--bir_suh--selahattin_icli,1
karcigar--sazeseri--sofyan----mutlu_torun,1
karcigar--sazsemaisi--aksaksemai----ahmet_mukerrem_akinci,1
karcigar--sazsemaisi--aksaksemai----kanuni_omer_efendi,1
karcigar--sazsemaisi--aksaksemai----resat_aysu,1
karcigar--seyir--devrihindi--1--erol_bingol,1
karcigar--seyir--semai--1--rauf_yekta,3
karcigar--seyir--sofyan--1--sefik_gurmeric,2
karcigar--turku--aksak--cayira_serdim--,3
karcigar--turku--duyek--bagi_bagimca--urfa,3
karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir,3
karcigar--turku--oynak--sahan_sahan--afyon,0
karcigar--turku--semai--ben_bir--urfa,1
karcigar--turku--turkaksagi--tanburamin_ince--sadettin_kaynak,3
karcigar--zeybek--oynak----,3
kucek--kupe--duyek--bezme--ahmet_avni_konuk,3
kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay,0
kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey,0
kurdi--aranagme--nimsofyan--1--,0
kurdi--beste--muhammes--kametin_servi--hafiz_rifat_molla,0
kurdi--fantezi--sofyan--inan_ki--selim_oztas,3
kurdi--kupe--musemmen--asik-i--ahmet_avni_konuk,2
kurdi--kupe--musemmen--seyr-i--ahmet_avni_konuk,2
kurdi--ornek_oz--devrihindi--1--ruhi_ayangil,3
kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel,3
kurdi--ornek_oz--sofyan--1--ruhi_ayangil,0
kurdi--pesrev--devrikebir----sehzade_korkut,3
kurdi--sarki--duyek--ayni_bedende--mahmut_ogul,3
kurdi--sarki--nimsofyan--dudaklarinda_arzu--sadettin_oktenay,3
kurdi--sarki--nimsofyan--susadim_gulusune--erol_sayan,0
kurdi--sarki--semai--canani_sen--akin_ozkan,3
kurdi--seyir--sofyan--1--erol_bingol,3
kurdi--seyir--sofyan--1--sefik_gurmeric,2
kurdi--turku--agiraksak--elif_dedim--kutahya,1
kurdi--turku--duyek--kutahyanin_pinarlari--kütahya,3
kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni,3
kurdi--turku--sofyan--dalda_cikmis--,0
kurdi-gerdaniye--turku--raksan--cikar_gokyuzunde--,1
kurdilihicazkar--aranagme--semai--1--,2
kurdilihicazkar--aranagme--turkaksagi--1--,3
kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes,0
kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk,2
kurdilihicazkar--longa--nimsofyan----haydar_tatliyay,3
kurdilihicazkar--longa--nimsofyan----kemani_sebuh,0
kurdilihicazkar--pesrev--agirduyek----vasilaki,3
kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey,1
kurdilihicazkar--sarki--agiraksak--bahcenizde_sunbul--suphi_ziya_ozbekkan,3
kurdilihicazkar--sarki--agiraksak--bu_gonul--sari_onnik,1
kurdilihicazkar--sarki--agiraksak--can_esiri--bimen_sen,3
kurdilihicazkar--sarki--agiraksak--dun_gece--bimen_sen,3
kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi,1
kurdilihicazkar--sarki--agiraksak--gecti_zahm-i--haci_arif_bey,3
kurdilihicazkar--sarki--agiraksak--kalb-i_sevdazedeler--selanikli_ahmed_bey,1
kurdilihicazkar--sarki--agiraksak--koparan_sinemi--bimen_sen,1
kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey,3
kurdilihicazkar--sarki--aksak--baglandi_gonul--nasibin_mehmet_yuru,1
kurdilihicazkar--sarki--aksak--benden_kacarak--sukru_tunar,1
kurdilihicazkar--sarki--aksak--bir_gun--ferit_sidal,1
kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan,3
kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey,3
kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu,1
kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli,1
kurdilihicazkar--sarki--aksak--etmeyin_gozlerinizden--ismail_baha_surelsan,1
kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer,3
kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo,1
kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan,3
kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey,1
kurdilihicazkar--sarki--aksak--her_gece--bimen_sen,3
kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey,3
kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey,1
kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey,3
kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey,3
kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz,1
kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar,1
kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar,1
kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar,1
kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey,1
kurdilihicazkar--sarki--aksak--nur_salkimisin--cevdet_cagla,1
kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil,3
kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey,1
kurdilihicazkar--sarki--aksak--seni_coskun--cevdet_cagla,1
kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy,1
kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla,1
kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey,3
kurdilihicazkar--sarki--aksak--yildizli_semalardaki_hasmet--sadi_hosses,1
kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner,1
kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan,3
kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin,3
kurdilihicazkar--sarki--curcuna--ben_olursem--ekrem_perk,1
kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil,1
kurdilihicazkar--sarki--curcuna--diyelim_sen--selanikli_ahmed_bey,3
kurdilihicazkar--sarki--curcuna--duser_mi--haci_arif_bey,3
kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi,1
kurdilihicazkar--sarki--curcuna--gumus_tellerle--melahat_pars,1
kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu,1
kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey,1
kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen,1
kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai,1
kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu,1
kurdilihicazkar--sarki--devrihindi--nerdesin_ey--haci_arif_bey,3
kurdilihicazkar--sarki--devrihindi--nice_sevdi--hasan_ozcivi,1
kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa,1
kurdilihicazkar--sarki--duyek--aksam_yine--selahaddin_pinar,3
kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey,1
kurdilihicazkar--sarki--duyek--avuclarimda_hala--yusuf_nalkesen,1
kurdilihicazkar--sarki--duyek--baga_girdim--manok_aga,3
kurdilihicazkar--sarki--duyek--baska_soz--alaeddin_yavasca,1
kurdilihicazkar--sarki--duyek--bu_atesi--necdet_tokatlioglu,1
kurdilihicazkar--sarki--duyek--camlar_arasindan--muzaffer_ilkar,1
kurdilihicazkar--sarki--duyek--dertleri_zevk--selahattin_inal,3
kurdilihicazkar--sarki--duyek--donmezsin_bilirim--ismail_demirkiran,3
kurdilihicazkar--sarki--duyek--felek_vurmus--turhan_tasan,1
kurdilihicazkar--sarki--duyek--feryadim_askim--aleko_bacanos,1
kurdilihicazkar--sarki--duyek--gaddar_felek--klarnet_ibrahim_efendi,3
kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca,3
kurdilihicazkar--sarki--duyek--gittin_biraktin--emin_ongan,1
kurdilihicazkar--sarki--duyek--her_kimde--civan_aga,3
kurdilihicazkar--sarki--duyek--her_seyinle--erol_sayan,3
kurdilihicazkar--sarki--duyek--kara_sevda--rifat_ayaydin,3
kurdilihicazkar--sarki--duyek--ne_demistin--selahaddin_pinar,3
kurdilihicazkar--sarki--duyek--seninle_ey--bimen_sen,1
kurdilihicazkar--sarki--duyek--sen_korfeze--avni_anil,1
kurdilihicazkar--sarki--duyek--sevmek_aci--avni_anil,1
kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo,1
kurdilihicazkar--sarki--kapali_curcuna--bitmez_tukenmez--selahattin_icli,3
kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey,1
kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga,3
kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey,3
kurdilihicazkar--sarki--musemmen--ben_esiri--selanikli_ahmed_bey,1
kurdilihicazkar--sarki--musemmen--gecti_omrun--sadi_hosses,1
kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey,3
kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey,1
kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey,1
kurdilihicazkar--sarki--nimsofyan--artik_sevgili--gulen_ertek,3
kurdilihicazkar--sarki--nimsofyan--cicek_nedir--selahattin_icli,1
kurdilihicazkar--sarki--nimsofyan--huzun--selahattin_icli,3
kurdilihicazkar--sarki--semai--acmam_acamam--lemi_atli,1
kurdilihicazkar--sarki--semai--canandan_uzak--neveser_kokdes,3
kurdilihicazkar--sarki--semai--gel_sen--muzaffer_ilkar,1
kurdilihicazkar--sarki--semai--gul_acilsin--selahattin_icli,2
kurdilihicazkar--sarki--semai--mavi_gok--alaeddin_yavasca,1
kurdilihicazkar--sarki--semai--oyle_dudak--avni_anil,1
kurdilihicazkar--sarki--semai--uzun_yillar--zeki_muren,1
kurdilihicazkar--sarki--senginsemai--artik_ne--artaki_candan,1
kurdilihicazkar--sarki--senginsemai--bir_kendi--lemi_atli,1
kurdilihicazkar--sarki--senginsemai--derdin_ne--nasibin_mehmet_yuru,3
kurdilihicazkar--sarki--senginsemai--dirig-i_iltifatina--selanikli_ahmed_bey,1
kurdilihicazkar--sarki--senginsemai--fagfur_bir--erdinc_celikkol,3
kurdilihicazkar--sarki--senginsemai--her_tel--kaptanzade_ali_riza_bey,3
kurdilihicazkar--sarki--senginsemai--yoktur_elemi--nasibin_mehmet_yuru,1
kurdilihicazkar--sarki--sofyan--beni_kor_kuyularda--munir_nurettin_selcuk,3
kurdilihicazkar--sarki--sofyan--omrumce_o--yesari_asim_arsoy,1
kurdilihicazkar--sarki--sofyan--o_guzel--osman_nihat_akin,3
kurdilihicazkar--sarki--sofyan--seni_ben--baki_duyarlar,3
kurdilihicazkar--sarki--sofyan--zil_sal--munir_nurettin_selcuk,1
kurdilihicazkar--sarki--turkaksagi--askiyla_meger--serif_icli,1
kurdilihicazkar--sarki--turkaksagi--ay_dalgalanirken--artaki_candan,3
kurdilihicazkar--sarki--turkaksagi--camlarda_yine--isak_varon,3
kurdilihicazkar--sarki--turkaksagi--cana_yakacaksan--sami_yalcin,1
kurdilihicazkar--sarki--turkaksagi--elden_ne--burhan_durucu,1
kurdilihicazkar--sarki--turkaksagi--endami_guzeldir--medeni_aziz_efendi,1
kurdilihicazkar--sarki--turkaksagi--soylendi_bugun--mediha_sen_sancakoglu,1
kurdilihicazkar--sarki--turkaksagi--yalancidir_hep--selahaddin_pinar,1
kurdilihicazkar--sarki--yuruksemai--bais_figan--haci_arif_bey,1
kurdilihicazkar--sarki--yuruksemai--bak_su--mustafa_sunar,3
kurdilihicazkar--sarki--yuruksemai--berdar_olali--haci_arif_bey,3
kurdilihicazkar--sarki--yuruksemai--bu_yil--munir_nurettin_selcuk,3
kurdilihicazkar--sarki--yuruksemai--sen_gozlerine--misirli_udi_ibrahim_efendi,3
kurdilihicazkar--sarki--yuruksemai_ii--ey_mutrib-i--rahmi_bey,1
kurdilihicazkar--sarki--yuruksemai_ii--sevgi_dillerde--munir_nurettin_selcuk,3
kurdilihicazkar--sazsemaisi--aksaksemai----haydar_tatliyay,3
kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi,3
kurdilihicazkar--sazsemaisi--aksaksemai----yalcin_tura,0
kurdilihicazkar--sazsemaisi--aksaksemai--sonbahar--coskun_acikgoz,1
kurdilihicazkar--seyir--devrihindi--2--erol_bingol,2
kurdilihicazkar--seyir--senginsemai--1--erol_bingol,2
kurdilihicazkar--seyir--sofyan--1--erol_bingol,2
kurdilihicazkar--seyir--sofyan--1--sefik_gurmeric,2
kurdilihicazkar--seyir--sofyan--2--sefik_gurmeric,2
kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk,2
lalegul--sazsemaisi--tekvurus----rustu_eric,0
mahur--agirsemai--aksaksemai--cihani_lal-i--itri,1
mahur--agirsemai--aksaksemai--sarsam_miyanin--ebubekir_aga,3
mahur--aranagme--musemmen--1--,1
mahur--aranagme--nimsofyan--1--,3
mahur--aranagme--senginsemai--1--,1
mahur--beste--devrikebir--ta-be-key_sinemde--dilhayat_kalfa,3
mahur--beste--lenkfahte--seyret_izar-i--tascizade_recep_celebi,3
mahur--fantezi--semai--gelin_gibi--necdet_tokatlioglu,3
mahur--fantezi--semai--sen_gidince--selami_sahin,1
mahur--kar--hafif--gul_bi-ruh-i--abdulkadir_meragi,1
mahur--kupe--devrirevanihindi--her_ne--ahmet_avni_konuk,2
mahur--mars--nimhafif--vur_pence-i--munir_nurettin_selcuk,3
mahur--mars--sofyan--gafil_ne--muallim_ismail_hakki_bey,1
mahur--pesrev--duyek----gazi_giray_han,1
mahur--pesrev--hafif----rauf_yekta,3
mahur--pesrev--muhammes----tanburi_cemil_bey,2
mahur--salatuselam--sofyan--allahumme--,1
mahur--sarki--agiraksak--badeler_dondukce--selanikli_ahmed_bey,1
mahur--sarki--agiraksak--gulsen-i_ezhar--basmaci_abdi_efendi,1
mahur--sarki--agiraksak--sen_gul--tanburi_cemil_bey,1
mahur--sarki--agiraksak--var_iken--tanburi_cemil_bey,3
mahur--sarki--agir_aksaksemai--sen_seh-i--iii_selim,2
mahur--sarki--aksak--acirim_asik--giriftzen_asim_bey,1
mahur--sarki--aksak--alamam_dogrusu--serif_icli,1
mahur--sarki--aksak--al_yanina--dellalzade_haci_ismail_efendi,3
mahur--sarki--aksak--ben_derdime--arif_sami_toker,3
mahur--sarki--aksak--bir_gonulde--mazhar_bey,1
mahur--sarki--aksak--cektikce_sineye--selahattin_icli,1
mahur--sarki--aksak--dun_yine--refik_fersan,3
mahur--sarki--aksak--gonul_adli--dellalzade_haci_ismail_efendi,3
mahur--sarki--aksak--gor_nitti_cana--dede_efendi,1
mahur--sarki--aksak--iki_gozum--kemal_emin_bara,1
mahur--sarki--aksak--muptelayim_hayli--kemenceci_usta_yani,2
mahur--sarki--aksak--olmusum_divane--komurcuzade,1
mahur--sarki--aksak--sana_layik_mi--dede_efendi,1
mahur--sarki--aksak--servinazi_seyret--rahmi_bey,3
mahur--sarki--aksak--sevda_seline--neveser_kokdes,3
mahur--sarki--aksak--su_guzele--semseddin_ziya_bey,1
mahur--sarki--aksak--ver_saki--refik_fersan,3
mahur--sarki--aksak--yeniden_eski--ismail_baha_surelsan,1
mahur--sarki--curcuna--askinla_harab--emin_ongan,1
mahur--sarki--curcuna--beni_ister--ali_rifat_cagatay,3
mahur--sarki--curcuna--bir_gulsene--munir_nurettin_selcuk,1
mahur--sarki--curcuna--gittin_gideli--nuri_halil_poyraz,3
mahur--sarki--curcuna--gucendim_ben--muhlis_sabahaddin_ezgi,3
mahur--sarki--curcuna--sakiz_hanim--bahadir_akkuzu,2
mahur--sarki--curcuna--yuce_dagdan--selahaddin_pinar,1
mahur--sarki--curcuna--zahiri_hale--haci_arif_bey,1
mahur--sarki--duyek--ayrilik_ruzgari--kamuran_yarkin,1
mahur--sarki--duyek--ay_dogar--sadettin_kaynak,3
mahur--sarki--duyek--ben_guzele--sadettin_kaynak,3
mahur--sarki--duyek--butun_dunyaya--ali_rifat_cagatay,1
mahur--sarki--duyek--bu_sevda--sukru_senozan,3
mahur--sarki--duyek--bu_son_sarkimda--muzaffer_ilkar,1
mahur--sarki--duyek--dudagimda_acan--erol_sayan,3
mahur--sarki--duyek--gul_mevsimi--tanburi_mustafa_cavus,3
mahur--sarki--duyek--hosgeldin_elimize--sadettin_kaynak,1
mahur--sarki--duyek--ipek_saclarin--sadettin_kaynak,3
mahur--sarki--duyek--kadehin_dudagimda--rustu_eric,1
mahur--sarki--duyek--olsa_da_hos--sadettin_kaynak,3
mahur--sarki--duyek--petek_petek--erol_sayan,3
mahur--sarki--duyek--saba_tarf-i--enderunlu_hafiz_husnu_efendi,1
mahur--sarki--duyek--seb-i_vuslat--nasibin_mehmet_yuru,1
mahur--sarki--duyek--senle_durmak--kanuni_haci_arif_bey,1
mahur--sarki--duyek--sen_ol--erol_sayan,3
mahur--sarki--evfer--kalbimdeki_amal-i--muallim_ismail_hakki_bey,3
mahur--sarki--evsat--sabah_olsun--ibrahim_aga,3
mahur--sarki--kapali_curcuna--esir_ettin--rahmi_bey,3
mahur--sarki--musemmen--aman_saki--lemi_atli,1
mahur--sarki--musemmen--gosterip_agyare--haci_arif_bey,1
mahur--sarki--nimsofyan--cek_kuregi_guzelim--arif_sami_toker,1
mahur--sarki--nimsofyan--hadi_canim--selahattin_icli,3
mahur--sarki--nimsofyan--otomobil_ucar--munir_nurettin_selcuk,1
mahur--sarki--raksaksagi--gokte_benim--refik_fersan,1
mahur--sarki--sarkidevrirevani--ben_neler--zekai_dede,1
mahur--sarki--sarkidevrirevani--zevki_coktur--sakir_aga,3
mahur--sarki--semai--asika_bagdat--munir_nurettin_selcuk,1
mahur--sarki--semai--sarkimi_senin--irfan_ozbakir,1
mahur--sarki--senginsemai--bir_nese--refik_fersan,1
mahur--sarki--senginsemai--gel_bir--selanikli_ahmed_bey,1
mahur--sarki--senginsemai--hala_kanayan--yorgo_bacanos,1
mahur--sarki--sofyan--gordum_bugun--dede_efendi,1
mahur--sarki--sofyan--ne_dogan--munir_nurettin_selcuk,1
mahur--sazsemaisi--aksaksemai----gazi_giray_han,1
mahur--sazsemaisi--aksaksemai----nikolaki,3
mahur--sazsemaisi--aksaksemai----refik_talat_alpman,3
mahur--sazsemaisi--aksaksemai--bahar_1--goksel_baktagir,3
mahur--seyir--sofyan--1--erol_bingol,2
mahur--seyir--sofyan--1--sefik_gurmeric,2
mahur--tavsanca--aksak--aldi_aklim--ii_mahmud,1
mahur--tavsanca--aksak--nazar_etti--tanburi_mustafa_cavus,1
mahur--tavsanca--duyek--ne_ararsam--iii_selim,3
mahur--turku--aksak--setiremin_dugmeleri--istanbul,3
mahur--turku--iki-bir--felek_sen--abdullah_balak,3
mahur--turku--kapali_curcuna--indim_yarin--,3
mahur--turku--kapali_curcuna--meclisinde_mail--adiyaman,3
mahur--turku--sofyan--beyoglunda_gezersin--pirincci_riza_bey,3
mahur--turku--sofyan--niksarin_fidanlari--tokat,0
mahur--turku--sofyan--su_dere--,3
mahur--turku--sofyan--yemenimde_hare_var--,0
mahur--yuruksemai--yuruksemai--beni_cun--ebubekir_aga,1
mahur--yuruksemai--yuruksemai--yine_zevrak-i--dede_efendi,3
mahur--zeybek--aydin--kirpigine_surme--refik_fersan,1
mahurbuselik--kupe--aksak--ey_gozu--ahmet_avni_konuk,2
maveraunnehr--kupe--devrirevan--alem-i--ahmet_avni_konuk,0
muberka--sazsemaisi--aksaksemai----,0
muhalif--pesrev--cenber----ahmet_coban_giray,2
muhayyer--aranagme--curcuna--1--,1
muhayyer--beste--darbifetih--hengam-i_safadir--zekai_dede,1
muhayyer--beste--muhammes--derd-i_hicrana--tosunzade_abdullah_efendi,1
muhayyer--bozlak--serbest--havayi_da--asaf_guven,2
muhayyer--divan--nimsofyan--ok_gibi--,1
muhayyer--etud--sofyan----hasan_esen,2
muhayyer--ilahi--duyek--toprakta_yatacak--dede_efendi,1
muhayyer--ilahi--sofyan--duseli_bu_askin--dede_efendi,1
muhayyer--kupe--duyek--nideyim--ahmet_avni_konuk,2
muhayyer--murabba--agircenber--vakt-i_subh--hafiz_post,1
muhayyer--pesrev--darbifetih----tanburi_isak,2
muhayyer--pesrev--devrikebir----tanburi_cemil_bey,1
muhayyer--pesrev--duyek----kanuni_edhem_efendi,2
muhayyer--pesrev--ferimuhammes----kantemiroglu,1
muhayyer--sarki--agiraksak--sana_gul--nuri_halil_poyraz,1
muhayyer--sarki--aksak--acep_bulbul--bulbuli_salih_efendi,1
muhayyer--sarki--aksak--aglamaktan_dideden--rifat_bey,1
muhayyer--sarki--aksak--bir_gonulde--ahmet_rasim_bey,3
muhayyer--sarki--aksak--deva_yokmus--haci_arif_bey,1
muhayyer--sarki--aksak--dilde_rast--serif_icli,1
muhayyer--sarki--aksak--ey_ates-i--haci_arif_bey,1
muhayyer--sarki--aksak--gunes_gibi--sadettin_kaynak,1
muhayyer--sarki--aksak--hala_gonlum--tanburi_mustafa_cavus,1
muhayyer--sarki--aksak--her_halinle--erol_sayan,1
muhayyer--sarki--aksak--humari_yok--haci_arif_bey,1
muhayyer--sarki--aksak--iltimas_etmeye--haci_arif_bey,1
muhayyer--sarki--aksak--seb-i_yelda-yi--sevki_bey,1
muhayyer--sarki--aksak--serapa_husn--rahmi_bey,1
muhayyer--sarki--aksak--yadimda_o--sukru_tunar,1
muhayyer--sarki--aksaksemai--gun_kavustu--udi_nevres_bey,1
muhayyer--sarki--curcuna--batan_gun--sadettin_kaynak,1
muhayyer--sarki--curcuna--ol_gonca-dehen--sevki_bey,1
muhayyer--sarki--curcuna--yetmez_mi_sana--rahmi_bey,1
muhayyer--sarki--devrihindi--meyhane_tarabgah-i--haci_arif_bey,1
muhayyer--sarki--duyek--cepcevre_bahar--munir_nurettin_selcuk,1
muhayyer--sarki--duyek--cile_bulbulum--sadettin_kaynak,1
muhayyer--sarki--nimsofyan--yenilendi_derdim--arif_sami_toker,1
muhayyer--sarki--senginsemai--gezdim_yurudum--lemi_atli,1
muhayyer--sarki--senginsemai--pur-lerze--tanburi_cemil_bey,1
muhayyer--sarki--sofyan--bir_gun--ziya_taskent,3
muhayyer--sarki--sofyan--ne_zaman--sadettin_kaynak,1
muhayyer--sarki--sofyan--nicin_mahzun--haci_arif_bey,1
muhayyer--sarki--sofyan--saki_icelim--rifat_bey,1
muhayyer--sarki--yuruksemai--ben_sana_asik--dede_efendi,1
muhayyer--sarki--yuruksemai_ii--sevdicegim_asikini--dede_efendi,1
muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey,1
muhayyer--seyir--semai--1--rauf_yekta,2
muhayyer--seyir--sofyan--1--erol_bingol,2
muhayyer--seyir--sofyan--1--sefik_gurmeric,2
muhayyer--turku--aksak--serenler--burdur,1
muhayyer--turku--curcuna--kerpic_kerpic--diyarbakir,1
muhayyer--turku--curcuna--yar_yuregim--urfa,1
muhayyer--turku--devrituran--mihrican_mi--yozgat,3
muhayyer--turku--duyek--iste_seni--sadettin_kaynak,3
muhayyer--turku--duyek--sari_kizin--kirsehir,3
muhayyer--turku--duyek--zehram_bana--yesari_asim_arsoy,1
muhayyer--turku--kapali_curcuna--evlerinin_onu--elazig,1
muhayyer--turku--kapali_curcuna--su_icemem--diyarbakir,1
muhayyer--turku--musemmen_ii--elma_attim--tunceli,1
