ID,PC1,PC2
hicaz--sarki--semai--degdi_saclarima--bekirof,5.732664021521265,-1.2746135086503678
hicaz--sarki--semai--golgesinde_mevsimler--yusuf_nalkesen,2.9347198882901004,3.988280777799422
hicaz--sarki--semai--hastayim_yalnizim--lemi_atli,4.810899521945363,5.075184976186975
hicaz--sarki--semai--sana_dun--munir_nurettin_selcuk,0.9145017651908397,-1.5533178612166074
hicaz--sarki--semai--sevgimizin_askimizin--sadettin_oktenay,8.276708964376787,-1.0439165067493168
hicaz--sarki--semai--sirma_sacli--misirli_udi_ibrahim_efendi,6.1654474020274606,4.174484412705201
hicaz--sarki--semai--tadi_yok--muzaffer_ilkar,9.586532887129543,6.450627013360518
hicaz--sarki--senginsemai--agyar_ile--bimen_sen,3.5576324509097423,-0.048735904265735416
hicaz--sarki--senginsemai--hep_saye-i--tanburi_cemil_bey,7.239423353677703,3.560123714679035
hicaz--sarki--sofyan--adalardan_bir--yesari_asim_arsoy,6.6202656726764975,-2.204662520047896
hicaz--sarki--sofyan--al_goncayi--yesari_asim_arsoy,2.524519937568623,-0.23789524865227749
hicaz--sarki--sofyan--enginde_yavas--sadettin_kaynak,-1.3722841257402165,2.593639817382332
hicaz--sarki--sofyan--ey_dil--haci_arif_bey,4.478323724688799,5.44742026137495
hicaz--sarki--sofyan--gul_acarken--nihal_erkutun,3.344139362430104,-0.22953474557057493
hicaz--sarki--sofyan--kanaryam_guzel--mustafa_nafiz_irmak,-3.1806418308035584,-2.722694670708058
hicaz--sarki--sofyan--seninle_bir--yusuf_nalkesen,5.087563780491324,3.0042991639548866
hicaz--sarki--turkaksagi--ey_cerhi_sitemger--medeni_aziz_efendi,1.642898117992578,3.645295397343336
hicaz--sarki--yuruksemai--bilmem_kac--munir_nurettin_selcuk,1.7544005487881242,5.5928268718419005
hicaz--sarki--yuruksemai--gittin_de_biraktin--munir_nurettin_selcuk,3.0839623561135063,2.5893516835397095
hicaz--sarki--yuruksemai--ulfet_etsem--sevki_bey,4.652023327484057,6.077679104071003
hicaz--sarki--yuruksemai_ii--beyaz_ten--,-0.5368543677970254,-0.17766754613034705
hicaz--sazsemaisi--aksaksemai----refik_talat_alpman,-3.189396046894939,3.1092780105275413
hicaz--seyir--duyek--1--erol_bingol,2.9601558804630494,-3.8014092044148793
hicaz--seyir--duyek--1--ismail_hakki_ozkan,-0.6289170091583731,-2.3477761940464865
hicaz--seyir--duyek--1--sefik_gurmeric,4.160052634984419,-3.071298159686081
hicaz--seyir--semai--1--rauf_yekta,-1.4149184473071996,2.5701618895410783
hicaz--taksim--serbest----tanburi_cemil_bey,0.8440845442485113,3.379195041068801
hicaz--turku--aksak--el_zanneder--urfa,-1.000088601723124,1.2097905669656719
hicaz--turku--aksak--gemilerde_talim--,-2.8417974163341913,-1.6611839646722106
hicaz--turku--aksak--karanfil_oylum_oylum--,-8.388402959545477,-1.8269449722250788
hicaz--turku--aksak--ote_yakaya--kutahya,9.296206745490501,-9.673847743995161
hicaz--turku--aksak--pencere_acildi--,-4.28311334587021,0.7317837714317472
hicaz--turku--curcuna--hishisi_hancer--gaziantep,-8.127229618460667,1.3358507351203082
hicaz--turku--curcuna--urfaliyam_ezelden--,-2.1192175342859003,-0.5452009744996198
hicaz--turku--devrihindi--cayelinden_oteye--rize,-6.753387162846124,-0.051655303418486724
hicaz--turku--duyek--garip_bir--bakir_yurtsever,-3.446292553373627,-0.9294276699785795
hicaz--turku--duyek--yollarina_gul--sadettin_kaynak,2.361295576626608,-3.999938716870106
hicaz--turku--evfer--horozumun_tuyleri--istanbul,-0.06238983882664206,0.4826988901221334
hicaz--turku--evfer--suruverin_cezveler--istanbul,-8.751842816179483,0.5979985737625589
hicaz--turku--musemmen_ii--zuluf_dokulmus_yuze--kirsehir,0.9818894436479306,1.9381649905349685
hicaz--turku--nimsofyan--acil_ey--,6.6491216773719755,2.320799057686202
hicaz--turku--nimsofyan--bahcelerde_mor--istanbul,-8.454291310336714,1.1991202966711625
hicaz--turku--nimsofyan--dane_dane--kirsehir,-1.03799626634798,-0.5674664583678696
hicaz--turku--nimsofyan--erkilet_guzeli--,-0.5883294753027043,-1.5485932960497515
hicaz--turku--nimsofyan--pencereden_kus--,0.740463851857876,-0.8950811342385385
hicaz--turku--nimsofyan--seni_sevdim--istanbul,-6.71117311284145,1.1795265422709025
hicaz--turku--raksaksagi--arabaci--istanbul,-9.659299910316664,1.2883134209299416
hicaz--turku--raksaksagi--entarisi_ala--istanbul,-2.8867304833461738,0.9712207238166771
hicaz--turku--semai--gurbette_omrum--atinc_emnalar,-1.2748312189382638,-0.5643695755945317
hicaz--turku--sofyan--bahce_duvarini--neset_ertas,0.9286228677030072,2.3508583509254786
hicaz--turku--sofyan--cadir_alti--gaziantep,-5.5616329795483725,-0.6515649654996615
hicaz--turku--sofyan--esmerim_bicim--diyarbakir,11.456540063857034,-4.008686809979323
hicaz--turku--sofyan--gokteki_yildizin--,-11.67300378182612,0.6033480954772213
hicaz--turku--sofyan--mektebin_bacalari--mus,-5.73458970510017,0.7917517362132357
hicaz--turku--sofyan--sandalim_geliyor--,-8.861408972651253,1.9522853913948683
hicaz--turku--sofyan--suda_balik--kirsehir,0.6208140341384906,-1.6936013987997383
hicaz--turku--sofyan--su_gelen--,0.6774416479029147,1.6822764723998966
hicaz--turku--sofyan--su_yaltadan--kirim,2.503260266672739,2.3371477793289466
hicaz--turku--turkaksagi--ben_seni--trabzon,1.9856387837136853,-2.955170248225311
hicaz--turku--turkaksagi--carsambayi_sel--,-3.9913273255854076,-3.526886145485996
hicaz--turku--turkaksagi--divane_asik--macka,-4.81938336475438,-1.5956937340169508
hicaz--turku--turkaksagi--mayadagdan_kalkan--,-13.335391399066703,1.6480872712300432
hicaz--turku--yuruksemai_ii--bitliste_bes--,-6.824285927795766,-0.8641946854463541
hicaz--turku--zafer--al_tavandan--ordu,-10.087153733654771,-1.3180001255530334
hicaz--yuruksemai--yuruksemai--yine_nese-i--dede_efendi,5.6527115518006665,0.8164243946729414
hicaz--zeybek--aksak--izmir_zeybegi--izmir,1.1298097295807679,3.8425409587469415
hicazasiran--beste--cenber--gonlumu_viran--zekai_dede,-12.03420415111537,1.3846105217865619
hicazasiran--kupe--aksaksemai--mutriba--ahmet_avni_konuk,-7.161501417736776,-10.275817749451187
hicazasiran--seyir--sofyan--1--sefik_gurmeric,-14.057351388109993,-15.979153761538507
hicazbuselik--kupe--agiraksak--pek--ahmet_avni_konuk,-0.42813032915416177,-2.5867088057243426
hicazeyn--pesrev--duyek----huseyin_fahreddin_dede,-24.015873884881096,-2.6024127914732693
hicaziussak--nefes--bektasiraksi--onume_bir--pir_sultan_abdal,-10.567188095951234,1.137734296753853
hicazkar--agirsemai--aksaksemai--benim_servi--bolahenk_nuri_bey,3.407834828127858,1.517109691962402
hicazkar--aranagme--aksak--1--,6.977482163288221,-6.29762847098405
hicazkar--aranagme--aksak--1--muallim_ismail_hakki_bey,3.013134151892328,-1.9474089685579017
hicazkar--aranagme--curcuna--1--,-0.8967887936793549,-0.161363843831028
hicazkar--aranagme--duyek----,-3.6233629157592775,0.4513064113284851
hicazkar--aranagme--sofyan--1--,-3.6233629157592775,0.4513064113284851
hicazkar--beste--devrikebir--ey_sehensah-i--sadullah_aga,-3.2015879670729013,0.6148245564269059
hicazkar--beste--yuruksemai--bulbul_gibi--zekai_dede,0.7004452870495221,-1.9905258994424753
hicazkar--fantezi--duyek--aldi_beni--corlulu_asik,1.0520670070431586,-2.653872125050174
hicazkar--kocekce--aksak--bekliyorum_salinarak--muallim_ismail_hakki_bey,5.512492329134525,3.2623515312294935
hicazkar--kocekce--aksak--gece_gunduz--muallim_ismail_hakki_bey,2.828122191568608,-2.7457768223808405
hicazkar--kocekce--aydin--yabandan_geldim--muallim_ismail_hakki_bey,1.9847574115780122,-0.7732783317083533
hicazkar--kocekce--ciftesofyan--nicin_sevdim--muallim_ismail_hakki_bey,-1.5010985135330555,0.7904124034652271
hicazkar--kocekce--devrihindi--ay_mi--muallim_ismail_hakki_bey,7.535374925978531,-1.5957179755324447
hicazkar--kocekce--devrituran--dag_basinda--muallim_ismail_hakki_bey,6.615133460635608,-0.8031430990460607
hicazkar--kocekce--raksaksagi--her_gun--ismail_hakki_bey,-0.1732489166973802,2.8176397584486215
hicazkar--kosma--sofyan--melin_mahzun--muallim_ismail_hakki_bey,3.011035763726298,-2.3712772638136705
hicazkar--kupe--devrirevanihindi--dun_gece--ahmet_avni_konuk,4.487216468220148,-13.919673622355608
hicazkar--nakis--lenkfahte--hicr-i_lebinde--zekai_dede,-8.461365777677164,-3.1926886279406204
hicazkar--pesrev--agirduyek----dede_salih_efendi,0.6348769392592643,-5.5587897056083655
hicazkar--pesrev--berefsan----gazi_giray_han,-3.9708888535644196,0.036503655586356716
hicazkar--pesrev--devrikebir----tanburi_buyuk_osman_bey,7.1802370133093145,-2.423163370054842
hicazkar--pesrev--muhammes----tanburi_cemil_bey,8.046842602806064,4.534445513412998
hicazkar--sarki--agiraksak--ah_u--haci_arif_bey,-1.3694421985245666,-0.23097667054301158
hicazkar--sarki--agiraksak--bana_hem-dem--nikogos_aga,1.2484827576562862,1.7816620237649965
hicazkar--sarki--agiraksak--gel_seninle--sadullah_efendi,0.8874265011717201,-0.9774869370036292
hicazkar--sarki--agiraksak--kirsa_bin_tel--bimen_sen,4.516104121672713,-0.4281406629607271
hicazkar--sarki--agiraksak--seni_candan--nasibin_mehmet_yuru,5.6076845912567554,1.908189790962634
hicazkar--sarki--agirduyek--can_ile_ben--sakir_aga,-0.7117242545530047,1.1671747594363429
hicazkar--sarki--agirduyek--sen_gibi--numan_aga,-2.378109473711168,-3.332406087933148
hicazkar--sarki--aksak--acil_ey_gonce--haci_arif_bey,1.6206169460127355,0.12788726178894397
hicazkar--sarki--aksak--bekledim_fecre--rakim_elkutlu,8.254959337548321,-2.667473060238023
hicazkar--sarki--aksak--bir_yar--k_hafiz_yasar,1.9101387301185917,0.3536264924718713
hicazkar--sarki--aksak--ey_gul--tahir_aga,1.8024167316556143,2.74999268989704
hicazkar--sarki--aksak--nerdesin--leyla_saz,1.6168184313895702,1.0448361587974186
hicazkar--sarki--aksak--nolur_bir_an--mildan_niyazi_ayomak,2.678710488256405,-1.0433340621317526
hicazkar--sarki--aksak--oturmus_testi--muhlis_sabahaddin,-1.585439635054407,-4.041635719789729
hicazkar--sarki--aksak--severim_her--nefise_ozses,11.027783438600833,2.8847710544023957
hicazkar--sarki--curcuna--ben_sana--corlulu_asik,1.0742357167210206,1.7825322249927247
hicazkar--sarki--curcuna--guldu_acildi--haci_arif_bey,0.4736307730880435,-2.1001307210769027
hicazkar--sarki--curcuna--mestim_bu_gece--lavtaci_ovrik,10.53889350042718,-3.2223371921623145
hicazkar--sarki--curcuna--senelerce--sabri_suha_ansen,0.2782001019089373,2.0978696330369733
hicazkar--sarki--curcuna--usandirdi_felek--ahmet_mukerrem_akinci,-5.00001898997531,0.3755785276205647
hicazkar--sarki--devrihindi--ey_verd-i--tahir_aga,7.266907438432423,-4.377887333691703
hicazkar--sarki--devrihindi--gonlumu_ducar--sevki_bey,2.2364225413410117,-2.262744173632065
hicazkar--sarki--devrihindi--lezzet_almis--ahmet_mithat_gupgupoglu,1.060646418536842,-1.2076948316967895
hicazkar--sarki--devrihindi--seb_ta_seher--hasim_bey,-0.7109526307572114,3.3800666620910245
hicazkar--sarki--devrihindi_8--gizli_sevdim--tahir_aga,1.4450191475018328,0.6950724844489515
hicazkar--sarki--duyek--aglatip_kustureceksen--alaattin_sensoy,7.238051680580033,2.0756156449370065
hicazkar--sarki--duyek--beyhude_askina--nikogos_aga,0.19955598290442933,-0.19248692668629258
hicazkar--sarki--duyek--birer_birer--omer_sami_gupgup,9.100827608412338,1.4584507991056008
hicazkar--sarki--duyek--ciceklerin_guluyor--sadettin_kaynak,3.1778469454737968,1.5393116368310988
hicazkar--sarki--duyek--cozmek_elinde--sadettin_kaynak,-2.8152718192055737,-1.6032467511793247
hicazkar--sarki--duyek--gul_dalinda--neveser_kokdes,-0.13267027511103485,0.31929866901733694
hicazkar--sarki--duyek--harap_oldu--arif_sami_toker,3.998696802153297,1.1600511374156683
hicazkar--sarki--duyek--kulagimdan_gitmiyor--ozcan_korkut,1.923203344314074,4.136018572866428
hicazkar--sarki--duyek--leyla_acep--sadettin_kaynak,1.1006601657545363,2.2028943519168336
hicazkar--sarki--duyek--sen_gozlerinle--alaeddin_yavasca,1.2341560207834659,5.376534180621037
hicazkar--sarki--duyek--serpil_yagmur--cevdet_cagla,10.143254977303526,1.34139286807784
hicazkar--sarki--duyek--visali_yar--rakim_elkutlu,13.090591203755785,-0.12423960451777033
hicazkar--sarki--duyek--yaziktir_etme--erol_sayan,-0.8017605515516938,1.7559153290292004
hicazkar--sarki--duyek--yollari_gurbete--sadi_isilay,-4.67341024879589,-1.62008478898341
hicazkar--sarki--duyek--yuzun_gullerden--sadettin_kaynak,-14.091757549034488,1.2801192306058178
hicazkar--sarki--evfer--hic_esin--zeki_mehmet_aga,2.44377499580052,0.23994095762298442
hicazkar--sarki--kapali_curcuna--bahar_geldi--muhlis_sabahaddin_ezgi,3.138283427596146,-0.12000674422810843
hicazkar--sarki--kapali_curcuna--mani_oluyor--tatyos_efendi,7.297065106108884,1.607249313099846
hicazkar--sarki--katikofti--dus_olma--ahmet_mithat_gupgupoglu,2.7061190452616577,-4.0209359463412415
hicazkar--sarki--nimsofyan--camlica_yollari--amir_ates,-1.5690302826759381,0.6221266079790948
hicazkar--sarki--oynak--cicekler_derleyeyim--muzaffer_ilkar,3.0900373438620075,2.1638508098328986
hicazkar--sarki--semai--sari_mimozamsin--alaeddin_yavasca,-0.771579607859243,5.103069436480809
hicazkar--sarki--semai--yoktur_zaman--latif_aga,6.5810931667987465,-1.129859082525674
hicazkar--sarki--senginsemai--layik_mi--sekerci_cemil_bey,1.2613911551896992,0.24146822385675837
hicazkar--sarki--senginsemai--son_askimi--lemi_atli,3.406422514069166,1.7084878321884862
hicazkar--sarki--sofyan--ben_sozune--numan_aga,-1.914330308511281,1.6497600707623457
hicazkar--sarki--sofyan--bir_halet--haci_arif_bey,-1.4134034730965037,1.0182459454324118
hicazkar--sarki--sofyan--sarsam_seni--sadettin_kaynak,1.5290901879655037,0.30566456609551285
hicazkar--sarki--turkaksagi--gonlumu_bir--tahir_aga,-6.232569424610345,0.9689123090379965
hicazkar--sarki--turkaksagi--vazgecip_naz--medeni_aziz_efendi,4.854254487000445,-1.6777257184728376
hicazkar--sazsemaisi--aksaksemai----gazi_giray_han,-6.468574073164874,-1.9425717549723764
hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey,3.203719648019415,1.2113969784874665
hicazkar--seyir--devrihindi--1--erol_bingol,6.948453184983895,-8.964706031682738
hicazkar--seyir--devrihindi--2--erol_bingol,11.111959050862493,-11.285670274232794
hicazkar--seyir--semai--1--rauf_yekta,4.914241728318857,-14.474804208349406
hicazkar--seyir--sofyan--1--sefik_gurmeric,4.732742032951318,-10.575662943337052
hicazkar--sirto--nimsofyan--1--kemani_sebuh,8.744915549826546,1.3314266204915002
hicazkar--turku--aksak--afiyonun_ortasinda--afyon,-0.08361796339982257,-3.49133114387591
hicazkar--turku--tekvurus--gul_kuruttum--hatay,-0.6343842908402718,-0.2795771629296844
hicazkar--zeybek--oynak----mutlu_torun,0.09595939442953282,-0.9650614151832917
hicazkarkurdi--seyir--semai--1--rauf_yekta,8.099172488849861,-9.902201308207772
hicaz_humayun--agirsemai--aksaksemai--asiklarinin_haline--haci_faik_bey,-5.049418220890828,0.2922927430634884
hicaz_humayun--agirsemai--aksaksemai--etmezem_ikrar-i--dede_efendi,-1.974351339611591,0.7728865183306703
hicaz_humayun--agirsemai--aksaksemai--kul_oldum--ibrahim_aga,-0.9920823261312021,0.7916294651957686
hicaz_humayun--aranagme--curcuna--1--,6.477272761092569,-0.7043746290960226
hicaz_humayun--aranagme--duyek--1--,-1.1552801213798116,-0.4950801428612201
hicaz_humayun--beste--agircenber--dusmesin_miskin--zaharya,-3.2068916077078455,0.3292807309741346
hicaz_humayun--durak--durakevferi--allah_emrin--,-0.14184843397981853,-0.24005166445854859
hicaz_humayun--durak--durakevferi--dustu_cane--zakir_haci_mehmed_efendi,-5.258360059369402,-2.097719981162342
hicaz_humayun--fantezi--nimsofyan--ufuklara_yaslanmis--kaptanzade_ali_riza_bey,4.230748548399123,-0.07508474725652975
hicaz_humayun--ilahi--sofyan--daglar_ile--kutbi_dede,-4.298682394002624,-2.8020304004140693
hicaz_humayun--kar--hafif--ey_ki_dostan--makbul_ibrahim_pasa,0.09674486924137161,1.5251450303311165
hicaz_humayun--kupe--duyek--yalniz--ahmet_avni_konuk,-4.336344228924254,-3.4241243660757275
hicaz_humayun--murabba--agircenber--hasret-i_ruyinle--gevrekzade_mustafa_aga,-1.8363243923586337,0.89498133632722
hicaz_humayun--nakis--agirsenginsemai--seb_cunun--seyyid_nuh,-4.869123728830615,1.0318100754801924
hicaz_humayun--pesrev--cenber----veli_dede,-4.27041504355763,-0.25862536679281795
hicaz_humayun--pesrev--devrikebir----musahib_ahmed_aga,-2.3318883341104106,3.4683212315332734
hicaz_humayun--rumeliturkusu--devrituran--gidem_dedim--rumeli,-5.3425773150612565,3.039301944972021
hicaz_humayun--rumeliturkusu--sofyan--kirmizi_gulun--rumeli,-4.018244063600746,-0.7820468352238701
hicaz_humayun--sarki--agiraksak--doktor_ne--sevki_bey,6.823943342682794,3.063945244632154
hicaz_humayun--sarki--agiraksak--nitti_bana--sivelioglu_yorgaki,0.8270274947755176,0.09562918300291733
hicaz_humayun--sarki--agiraksak--pek_cefacusun--kemani_riza_efendi,0.7861213131274831,1.6395780186667293
hicaz_humayun--sarki--agirduyek--var_mi_cana--haci_arif_bey,-2.366530115939317,2.446826165480851
hicaz_humayun--sarki--aksak--kimseyi_boyle--alaeddin_yavasca,6.009047230490987,-0.037859954352662074
hicaz_humayun--sarki--aksak--ne_hazin--refik_fersan,0.011958410416750068,2.18068830923436
hicaz_humayun--sarki--aydin--tel_tel--sadettin_kaynak,-5.133340323844062,0.6167449407931367
hicaz_humayun--sarki--curcuna--demedim_hicranimi--sukru_tunar,-4.488080279331123,4.024035003327479
hicaz_humayun--sarki--curcuna--nerde_o--alaeddin_yavasca,6.233717908722966,5.538566393177792
hicaz_humayun--sarki--duyek--agla_gozum--erol_sayan,2.2861216543846297,0.27018445181673517
hicaz_humayun--sarki--duyek--yarin_bahcesinde--atif_bastug,3.2620789017889043,2.848650558109748
hicaz_humayun--sarki--nimsofyan--kapildim_gidiyorum--kaptanzade_ali_riza_bey,4.726683410038144,1.002816764518368
hicaz_humayun--sarki--senginsemai--nolsun_bu--enderuni_ali_bey,4.288955820227016,0.5511015273982034
hicaz_humayun--sarki--sofyan--bulbullerin_ister--yesari_asim_arsoy,12.417341648759676,-0.34180547178049614
hicaz_humayun--sarki--turkaksagi--saydeyledi_bu--haci_arif_bey,-3.09688879816838,1.392999879355232
hicaz_humayun--sarki--turkaksagi--yadeller_aldi--sadettin_kaynak,-4.782155282083839,-1.96995712121174
hicaz_humayun--sazsemaisi--aksaksemai----neyzen_yusuf_pasa,-2.6401049373639593,3.369226156464528
hicaz_humayun--sazsemaisi--aksaksemai----tanburi_isak,4.047692074194376,0.46351330149702114
hicaz_humayun--sazsemaisi--aksaksemai----veli_dede,-2.9616706857718547,-0.843118693248245
hicaz_humayun--seyir--duyek--1--ismail_hakki_ozkan,1.5307632582825568,-2.920250198525462
hicaz_humayun--seyir--sofyan--1--erol_bingol,-4.973878304614104,-2.5443033629146976
hicaz_humayun--seyir--sofyan--1--sefik_gurmeric,3.5000215895367632,-2.883898345723868
hicaz_humayun--turku--aksak--estergon_kalasi--,-2.676789805099201,1.9295162498402216
hicaz_humayun--turku--aksak--necibemin_ikidir--istanbul,-4.115638883440604,-0.34929245784332463
hicaz_humayun--turku--nimsofyan--gul_yuzun--urfa,-1.2361691123279177,-0.06387486677859835
hicaz_humayun--turku--sofyan--alaydim_elin--urfa,2.776885548717198,1.6852007179969568
hicaz_humayun--turku--sofyan--benim_gulum--kirsehir,-2.1640394676961177,-1.0322410556403951
hicaz_humayun--turku--sofyan--bulbulun_gogsu--urfa,0.9133792449742835,2.3618649986912974
hicaz_humayun--yuruksemai--yuruksemai--nideyim_sahn_i--sadullah_aga,-6.189563867026603,0.3068292198269895
hicaz_uzzal--beste--lenkfahte--baktikca_husn_u--suphi_ezgi,3.4074881501665093,-0.8927408540384814
hicaz_uzzal--ilahi--duyek--eya_alemlerin--dede_efendi,-3.194290591941638,-1.119993449134395
hicaz_uzzal--ilahi--sofyan--gelin_gidelim--dede_efendi,-1.2854796627421867,-0.9594734956757862
hicaz_uzzal--kocekce--aksak--baharin_zamani--dede_efendi,8.687598176615182,-1.9868006014541268
hicaz_uzzal--kupe--duyek--nagme-i--ahmet_avni_konuk,3.1434613870649044,-4.79180519146349
hicaz_uzzal--rumeliturkusu--aksak--yine_de--rumeli,6.803295568355009,3.3603810949784516
hicaz_uzzal--sarki--agiraksak--bir_nigah_et--sekerci_cemil_bey,1.4765450475950173,4.8126431186203735
hicaz_uzzal--sarki--agiraksak--firkatin_aldi--bimen_sen,11.6397340069928,2.69434634765674
hicaz_uzzal--sarki--agiraksak--zevk-i_sevda--leyla_saz,1.1097379520878428,4.366071891969802
hicaz_uzzal--sarki--aksak--beni_sev--misirli_udi_ibrahim_efendi,6.121659791618041,2.4684851310792935
hicaz_uzzal--sarki--aksak--bir_bir_geciyor--sukru_tunar,2.3926498398304603,-0.42614496410110075
hicaz_uzzal--sarki--aksak--dil_yaresini--sevki_bey,5.350746850632182,3.1078546440639605
hicaz_uzzal--sarki--aksak--gozlerin_komur--avni_anil,3.8312465658104844,2.689109021735462
hicaz_uzzal--sarki--aksak--gulsen-i_husnune--rifat_bey,7.041799508363016,6.782871115934269
hicaz_uzzal--sarki--aksak--indim_yarin--dede_efendi,7.286183267069662,-0.4063359628929385
hicaz_uzzal--sarki--aksak--istanbulun_etrafi--arif_sami_toker,-5.629547728556824,1.7931002637819624
hicaz_uzzal--sarki--aksak--kurbanin_olam--haci_arif_bey,4.299333195151715,1.372711680448258
hicaz_uzzal--sarki--aksak--kurdu_meclis--haci_arif_bey,7.0393035616703985,5.533305186510344
hicaz_uzzal--sarki--aksak--matemzedeyim--tanburi_cemil_bey,4.749289348952781,-2.1888793634524517
hicaz_uzzal--sarki--aksak--ne_gunah--alaeddin_yavasca,-0.5033921464853427,6.720412419009141
hicaz_uzzal--sarki--aksak--su_karsiki_dagda--dede_efendi,3.4967642189465633,-0.7398932334734837
hicaz_uzzal--sarki--aksak--terket_beni--fehmi_tokay,4.161967511450725,1.7405205680683649
hicaz_uzzal--sarki--aksaksemai--sezdim_dargin--rifat_ayaydin,6.004544705603966,3.523129842073969
hicaz_uzzal--sarki--curcuna--acaba_sen_misin--bimen_sen,5.21709119933497,7.293651908745293
hicaz_uzzal--sarki--curcuna--bahar_olsa--fahri_kopuz,10.327202295703051,0.40152549551562766
hicaz_uzzal--sarki--curcuna--ne_kustun--sekerci_cemil_bey,1.9335564081191199,-3.853975000712656
hicaz_uzzal--sarki--curcuna--sen_hep--selahattin_inal,6.3730208268626445,0.1818644388664969
hicaz_uzzal--sarki--curcuna--sislendi_hava--rifat_bey,10.668833396836348,2.379786875579131
hicaz_uzzal--sarki--devrihindi--asik_oldum--enderuni_ali_bey,8.861495952287285,5.449279640682961
hicaz_uzzal--sarki--devrihindi--kuse-i_nisyana--aleko_bacanos,5.769471176671209,3.0258251237090166
hicaz_uzzal--sarki--devrihindi--leblerinde_kivrilan--emin_ongan,9.386919721732381,1.4804072645076796
hicaz_uzzal--sarki--devrisureyya--kuru_dallar--ismet_burkay,9.196991231577172,2.3368323271062077
hicaz_uzzal--sarki--duyek--aci_nedir--erol_sayan,6.735361134913307,2.345757777158605
hicaz_uzzal--sarki--duyek--anilsin_yar--semseddin_ziya_bey,7.87070745734487,3.630890202524802
hicaz_uzzal--sarki--duyek--artik_bu--alaeddin_yavasca,8.893995405704983,7.9797033392474095
hicaz_uzzal--sarki--duyek--ciksam_su--arif_sami_toker,5.245643345964,-2.229807103354816
hicaz_uzzal--sarki--duyek--deli_gonul--sadettin_kaynak,5.644734772574215,-1.2274971018662502
hicaz_uzzal--sarki--duyek--gel_sevgilim--arif_sami_toker,7.69317222114221,5.866841266064834
hicaz_uzzal--sarki--duyek--gonlumun_sarkisini--muzaffer_ilkar,9.97239787806924,4.958149886181745
hicaz_uzzal--sarki--duyek--muhabbet_bagina--sadettin_kaynak,4.1696311476142975,-2.474168872833167
hicaz_uzzal--sarki--duyek--ne_gelen--ziya_taskent,4.3907088887539,3.7573045466520982
hicaz_uzzal--sarki--duyek--sarkilardan_fal--erdogan_berker,12.362972927905616,5.7766483267754465
hicaz_uzzal--sarki--duyek--sorulmasin_bana--lemi_atli,6.903646676856456,1.9954746986928786
hicaz_uzzal--sarki--gulsen--ac_kalbimi--hanefi_ozbek,6.638932822488483,-3.0160499338733615
hicaz_uzzal--sarki--kapali_curcuna--nicin_bulbul--rifat_bey,5.700813719002207,-0.29599034642854527
hicaz_uzzal--sarki--musemmen--kamer_cehre--haci_arif_bey,9.725362572280753,-1.5316770666407842
hicaz_uzzal--sarki--musemmen--nevbahar-i_vuslatin--lemi_atli,4.055724090780688,4.807116470106517
hicaz_uzzal--sarki--nimsofyan--yar_saclari--yesari_asim_arsoy,10.750625410713383,-0.2559251709024343
hicaz_uzzal--sarki--semai--bir_dunya--erol_sayan,7.546886673003267,1.056981274774468
hicaz_uzzal--sarki--semai--ey_mehlika--muallim_ismail_hakki_bey,5.1807663320787825,3.1361472233503873
hicaz_uzzal--sarki--semai--gun_be_gun--avni_anil,9.508680206659205,1.7938801024536246
hicaz_uzzal--sarki--semai--nasil_gecti--teoman_alpay,3.6464373685398677,-0.24283876628823733
hicaz_uzzal--sarki--senginsemai--derdimi_arz--enderuni_ali_bey,2.299663865554012,3.643738834661871
hicaz_uzzal--sarki--senginsemai--nesem_emelim--lemi_atli,10.231800112581647,1.3295665689621075
hicaz_uzzal--sarki--senginsemai--yillar_ne_cabuk--bimen_sen,6.645955358109927,3.8581743481130015
hicaz_uzzal--sarki--sofyan--egilmez_basin--kaptanzade_ali_riza_bey,-1.6338896097121107,-0.8921697128849323
hicaz_uzzal--sarki--turkaksagi--gel_nazli--udi_hrant,7.27377029252103,0.7495518664473848
hicaz_uzzal--sarki--turkaksagi--gonlum_yarali--kadri_sencalar,6.697707242992096,-0.6951197181580511
hicaz_uzzal--sarki--turkaksagi--kendine_nicin--medeni_aziz_efendi,5.648147988792115,4.888611850385744
hicaz_uzzal--sarki--turkaksagi--solsan_da_sararsan--misirli_udi_ibrahim_efendi,9.667655758867655,0.9441860169297395
hicaz_uzzal--sarki--yuruksemai--affeyle_sucum--sevki_bey,10.179461158982951,2.9882010362493197
hicaz_uzzal--sarki--yuruksemai_ii--ey_but-i--dede_efendi,9.565629962369401,0.4507971722381719
hicaz_uzzal--sazsemaisi--aksaksemai-----munir_mazhar_kamsoy,5.331370976365511,2.3979050825712642
hicaz_uzzal--sazsemaisi--aksaksemai----muhittin_erev,7.6896517851577695,1.2325718576009936
hicaz_uzzal--seyir--duyek--1--ismail_hakki_ozkan,4.898255353156477,-0.1352919131425583
hicaz_uzzal--seyir--duyek--1--sefik_gurmeric,7.226429912886559,-5.228456909643507
hicaz_uzzal--seyir--senginsemai--1--erol_bingol,6.1212595673636185,-5.619962989344816
hicaz_uzzal--turku--aksak--ihtiyatlar_silah--,3.509440942159654,3.5179035554176736
