makam,form,usul,title,composer,filename,note_count,unique_note_count,minimum_koma53,maximum_koma53,mean_koma53,median_koma53,std_koma53,koma53_range,total_unit_duration,minimum_unit_duration,maximum_unit_duration,mean_unit_duration,median_unit_duration,std_unit_duration,most_common_note,most_common_note_count
karcigar,sazsemaisi,aksaksemai,,ahmet_mukerrem_akinci,karcigar--sazsemaisi--aksaksemai----ahmet_mukerrem_akinci.txt,1099,15,-1,371,326.47406733393996,333.0,49.44705187274777,372,106.125,0.03125,0.375,0.09656505914467697,0.0625,0.059928914692960175,D5,175
karcigar,sazsemaisi,aksaksemai,,kanuni_omer_efendi,karcigar--sazsemaisi--aksaksemai----kanuni_omer_efendi.txt,404,12,-1,371,313.9777227722772,333.0,84.05679870302502,372,49.125,0.0625,1.25,0.12159653465346534,0.125,0.08821282120071812,F5#4,67
karcigar,sazsemaisi,aksaksemai,,resat_aysu,karcigar--sazsemaisi--aksaksemai----resat_aysu.txt,1089,17,0,384,338.33516988062445,340.0,20.548558499999835,384,115.125,0.03125,0.75,0.10571625344352617,0.0625,0.09300659948671797,D5,157
karcigar,seyir,devrihindi,1,erol_bingol,karcigar--seyir--devrihindi--1--erol_bingol.txt,71,12,305,371,334.4366197183099,333.0,16.63106593471232,66,7.0,0.0625,0.25,0.09859154929577464,0.0625,0.05556324002297838,D5,16
karcigar,seyir,semai,1,rauf_yekta,karcigar--seyir--semai--1--rauf_yekta.txt,79,9,-1,358,312.126582278481,327.0,74.00092984318917,359,24.0,0.25,0.5,0.3037974683544304,0.25,0.10339498323231726,D5,18
karcigar,seyir,sofyan,1,sefik_gurmeric,karcigar--seyir--sofyan--1--sefik_gurmeric.txt,116,15,-1,380,323.66379310344826,333.0,64.33065993829032,381,16.0,0.0625,1.0,0.13793103448275862,0.125,0.1273823452016231,D5,19
karcigar,turku,aksak,cayira_serdim,,karcigar--turku--aksak--cayira_serdim--.txt,551,12,-1,358,312.497277676951,327.0,69.68708952970368,359,71.75,0.0625,0.375,0.13021778584392016,0.125,0.04570779455507123,D5,113
karcigar,turku,duyek,bagi_bagimca,urfa,karcigar--turku--duyek--bagi_bagimca--urfa.txt,224,10,-1,358,320.8482142857143,327.0,45.76342162829135,359,15.125,0.03125,0.3125,0.06752232142857142,0.0625,0.0369763446010778,D5,46
karcigar,turku,nimsofyan,ahu_gozlerini,kirsehir,karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir.txt,390,15,-1,380,302.96666666666664,318.0,85.02965710757657,381,40.5,0.03125,1.0,0.10384615384615385,0.0625,0.13475448511148952,C5,67
karcigar,turku,oynak,sahan_sahan,afyon,karcigar--turku--oynak--sahan_sahan--afyon.txt,153,7,0,343,318.3529411764706,318.0,27.85712386168395,343,12.5,0.03125,0.25,0.08169934640522876,0.0625,0.05473144181596365,D5,45
karcigar,turku,semai,ben_bir,urfa,karcigar--turku--semai--ben_bir--urfa.txt,505,12,0,371,338.23366336633666,343.0,22.25824386794398,371,42.25,0.03125,0.5,0.08366336633663367,0.0625,0.06318431359662806,G5,88
karcigar,turku,turkaksagi,tanburamin_ince,sadettin_kaynak,karcigar--turku--turkaksagi--tanburamin_ince--sadettin_kaynak.txt,597,14,-1,371,319.50083752093803,318.0,33.325959045123476,372,65.125,0.0625,0.25,0.10908710217755443,0.125,0.055696135544354534,D5,122
karcigar,zeybek,oynak,,,karcigar--zeybek--oynak----.txt,221,10,0,358,322.3529411764706,327.0,25.88369709684205,358,27.25,0.0625,0.5,0.12330316742081449,0.125,0.10320134089559647,C5,38
kucek,kupe,duyek,bezme,ahmet_avni_konuk,kucek--kupe--duyek--bezme--ahmet_avni_konuk.txt,93,10,-1,354,306.741935483871,318.0,75.28076479677327,355,16.0,0.0625,0.5,0.17204301075268819,0.125,0.08068149456194948,C5,14
kucek,nefes,duyek,evc-i_himmet,ali_rifat_cagatay,kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay.txt,287,11,-1,358,293.20905923344947,318.0,85.73755402034504,359,36.125,0.0625,0.25,0.12587108013937282,0.125,0.060041717139676876,C5,67
kurdi,agirsemai,aksaksemai,guzelsin_bibedelsin,haci_faik_bey,kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey.txt,543,14,-1,358,305.18232044198896,318.0,72.77789279359813,359,48.875,0.0625,0.375,0.09000920810313076,0.0625,0.04860579160743117,C5,87
kurdi,aranagme,nimsofyan,1,,kurdi--aranagme--nimsofyan--1--.txt,57,5,-1,336,244.140350877193,305.0,134.73538068012257,337,8.25,0.0625,0.25,0.14473684210526316,0.125,0.0680133984478136,A4,16
kurdi,beste,muhammes,kametin_servi,hafiz_rifat_molla,kurdi--beste--muhammes--kametin_servi--hafiz_rifat_molla.txt,296,13,-1,358,277.9560810810811,313.0,106.36398060280914,359,64.25,0.0625,0.875,0.2170608108108108,0.1875,0.1436225385433827,A4,60
kurdi,fantezi,sofyan,inan_ki,selim_oztas,kurdi--fantezi--sofyan--inan_ki--selim_oztas.txt,761,10,-1,362,306.52825229960575,327.0,74.86673812230036,363,104.25,0.0625,0.5,0.13699080157687255,0.08333333333333333,0.10938650051183213,E5,160
kurdi,kupe,musemmen,asik-i,ahmet_avni_konuk,kurdi--kupe--musemmen--asik-i--ahmet_avni_konuk.txt,60,12,-1,362,298.15,319.5,92.53946936216194,363,8.0,0.0625,0.5,0.13333333333333333,0.125,0.0784403944420602,D5,9
kurdi,kupe,musemmen,seyr-i,ahmet_avni_konuk,kurdi--kupe--musemmen--seyr-i--ahmet_avni_konuk.txt,77,12,-1,358,313.94805194805195,327.0,75.67605755418707,359,8.0,0.0625,0.25,0.1038961038961039,0.0625,0.06299996541677924,D5,13
kurdi,ornek_oz,devrihindi,1,ruhi_ayangil,kurdi--ornek_oz--devrihindi--1--ruhi_ayangil.txt,23,8,305,358,327.5217391304348,327.0,15.341179180758123,53,3.5,0.125,0.25,0.15217391304347827,0.125,0.05271764597958125,C5,4
kurdi,ornek_oz,sofyan,1,huseyin_sadettin_arel,kurdi--ornek_oz--sofyan--1--huseyin_sadettin_arel.txt,20,8,-1,358,310.55,327.0,75.05259559311162,359,4.0,0.125,0.375,0.2,0.125,0.1025978352085154,A4,3
kurdi,ornek_oz,sofyan,1,ruhi_ayangil,kurdi--ornek_oz--sofyan--1--ruhi_ayangil.txt,23,9,296,358,322.30434782608694,318.0,17.10777277520552,62,4.0,0.125,0.5,0.17391304347826086,0.125,0.09783981019246726,A4,4
kurdi,pesrev,devrikebir,,sehzade_korkut,kurdi--pesrev--devrikebir----sehzade_korkut.txt,412,15,0,380,321.45873786407765,318.0,21.99879993097662,380,147.25,0.125,1.0,0.3574029126213592,0.25,0.19709675712788408,C5,96
kurdi,sarki,duyek,ayni_bedende,mahmut_ogul,kurdi--sarki--duyek--ayni_bedende--mahmut_ogul.txt,623,10,-1,362,305.31300160513644,327.0,83.08396524508964,363,104.125,0.0625,0.375,0.16713483146067415,0.125,0.07386831807374455,D5,108
kurdi,sarki,nimsofyan,dudaklarinda_arzu,sadettin_oktenay,kurdi--sarki--nimsofyan--dudaklarinda_arzu--sadettin_oktenay.txt,224,11,-1,362,271.13392857142856,318.0,116.08072771107224,363,32.25,0.0625,0.5,0.14397321428571427,0.125,0.08384807260341848,D5,45
kurdi,sarki,nimsofyan,susadim_gulusune,erol_sayan,kurdi--sarki--nimsofyan--susadim_gulusune--erol_sayan.txt,645,12,-1,349,305.9705426356589,318.0,56.702126225512124,350,99.75,0.0625,0.75,0.15465116279069768,0.125,0.11746577743746232,D5,116
kurdi,sarki,semai,canani_sen,akin_ozkan,kurdi--sarki--semai--canani_sen--akin_ozkan.txt,345,15,-1,362,299.4869565217391,327.0,92.68482777835504,363,102.25,0.125,0.75,0.29637681159420287,0.25,0.12972714001350522,D5,55
kurdi,seyir,sofyan,1,erol_bingol,kurdi--seyir--sofyan--1--erol_bingol.txt,44,9,296,358,323.8181818181818,327.0,14.432316333730737,62,8.0,0.0625,0.5,0.18181818181818182,0.125,0.12117564087226189,D5,9
kurdi,seyir,sofyan,1,sefik_gurmeric,kurdi--seyir--sofyan--1--sefik_gurmeric.txt,54,10,-1,358,318.74074074074076,327.0,46.48764704459495,359,8.0,0.0625,0.5,0.14814814814814814,0.125,0.11852094113308408,D5,12
kurdi,turku,agiraksak,elif_dedim,kutahya,kurdi--turku--agiraksak--elif_dedim--kutahya.txt,402,11,-1,367,311.2313432835821,336.0,81.7513333922331,368,70.0,0.03125,3.5,0.17412935323383086,0.08333333333333333,0.40245790731703596,E5,99
kurdi,turku,duyek,kutahyanin_pinarlari,kütahya,kurdi--turku--duyek--kutahyanin_pinarlari--kütahya.txt,333,8,-1,349,304.4954954954955,318.0,72.45300186775094,350,33.125,0.03125,0.5,0.09947447447447448,0.0625,0.07734599998677966,A4,85
kurdi,turku,nimsofyan,hastane_onunde,akdagmadeni,kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni.txt,516,10,-1,349,302.20542635658916,318.0,75.16284230722893,350,40.25,0.03125,0.25,0.07800387596899225,0.0625,0.05031364475989951,C5,88
kurdi,turku,sofyan,dalda_cikmis,,kurdi--turku--sofyan--dalda_cikmis--.txt,242,10,-1,349,295.75206611570246,309.0,72.0285536962993,350,30.25,0.0,0.25,0.125,0.125,0.06497934957637921,A4,51
kurdi-gerdaniye,turku,raksan,cikar_gokyuzunde,,kurdi-gerdaniye--turku--raksan--cikar_gokyuzunde--.txt,81,8,-1,358,319.2345679012346,343.0,75.18797636672673,359,11.0,0.0625,0.375,0.13580246913580246,0.125,0.08659697162041616,G5,36
kurdi_gerdaniye,kupe,musemmen,gordum_agaz,ahmet_avni_konuk,kurdi_gerdaniye--kupe--musemmen--gordum_agaz--ahmet_avni_konuk.txt,74,14,-1,371,311.2972972972973,334.0,86.74442538319732,372,8.0,0.03125,0.25,0.10810810810810811,0.0625,0.06381099125221996,G5,17
kurdilihicazkar,aranagme,semai,1,,kurdilihicazkar--aranagme--semai--1--.txt,72,10,-1,362,329.8888888888889,331.0,42.432234476771384,363,12.0,0.0625,0.75,0.16666666666666666,0.08333333333333333,0.1647483498531707,D5,13
kurdilihicazkar,aranagme,turkaksagi,1,,kurdilihicazkar--aranagme--turkaksagi--1--.txt,115,13,-1,371,320.0869565217391,327.0,47.60778449124428,372,7.625,0.03125,0.25,0.06630434782608696,0.0625,0.05144585081156603,D5,15
kurdilihicazkar,fantezi,aksak,bugun_biz,neveser_kokdes,kurdilihicazkar--fantezi--aksak--bugun_biz--neveser_kokdes.txt,437,18,-1,362,307.01601830663617,327.0,81.13697343641603,363,63.125,0.0625,0.75,0.1444508009153318,0.125,0.1027186992461245,C5,58
kurdilihicazkar,kupe,devrirevanihindi,tarz-i,ahmet_avni_konuk,kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk.txt,124,16,-1,380,320.2983870967742,335.5,75.08314955415021,381,14.0,0.03125,0.375,0.11290322580645161,0.125,0.0686401651071174,G5,20
kurdilihicazkar,longa,nimsofyan,,haydar_tatliyay,kurdilihicazkar--longa--nimsofyan----haydar_tatliyay.txt,667,14,-1,380,324.8230884557721,331.0,52.39462647581536,381,67.25,0.0625,0.25,0.10082458770614693,0.08333333333333333,0.0486903785989649,E5b5,113
kurdilihicazkar,longa,nimsofyan,,kemani_sebuh,kurdilihicazkar--longa--nimsofyan----kemani_sebuh.txt,448,20,-1,384,312.53794642857144,327.0,68.3015971741074,385,48.74999999999999,0.0625,0.5,0.10881696428571427,0.08333333333333333,0.06507764520520354,D5,91
kurdilihicazkar,pesrev,agirduyek,,vasilaki,kurdilihicazkar--pesrev--agirduyek----vasilaki.txt,785,25,-1,380,316.4242038216561,327.0,58.21555366856864,381,80.25,0.041666666666666664,0.75,0.10222929936305733,0.0625,0.06565439875458848,C5,117
kurdilihicazkar,pesrev,muhammes,,tanburi_cemil_bey,kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.txt,831,27,-1,393,329.0445246690734,332.0,45.61585742809505,394,96.25,0.03125,2.0,0.11582430806257521,0.08333333333333333,0.10363519398593596,D5,122
kurdilihicazkar,sarki,agiraksak,bahcenizde_sunbul,suphi_ziya_ozbekkan,kurdilihicazkar--sarki--agiraksak--bahcenizde_sunbul--suphi_ziya_ozbekkan.txt,307,20,-1,380,313.3680781758958,332.0,80.61851194274892,381,45.0,0.0625,0.5,0.1465798045602606,0.125,0.1026482873602911,F5,48
kurdilihicazkar,sarki,agiraksak,bu_gonul,sari_onnik,kurdilihicazkar--sarki--agiraksak--bu_gonul--sari_onnik.txt,519,19,-1,384,325.9788053949904,340.0,63.13934407323801,385,70.5,0.0625,0.5,0.13583815028901733,0.125,0.08601275575791838,G5,102
kurdilihicazkar,sarki,agiraksak,can_esiri,bimen_sen,kurdilihicazkar--sarki--agiraksak--can_esiri--bimen_sen.txt,386,17,-1,371,314.96891191709847,327.0,65.9787771258364,372,54.0,0.0625,0.5,0.13989637305699482,0.125,0.09043503594885588,F5,54
kurdilihicazkar,sarki,agiraksak,dun_gece,bimen_sen,kurdilihicazkar--sarki--agiraksak--dun_gece--bimen_sen.txt,256,14,-1,362,304.265625,331.0,88.45563721381447,363,40.5,0.0625,0.75,0.158203125,0.125,0.12620436954462735,F5,50
kurdilihicazkar,sarki,agiraksak,ehl-i_askin,tatyos_efendi,kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi.txt,616,21,-1,371,325.9788961038961,331.0,43.53790471987965,372,62.625,0.03125,0.5,0.10166396103896104,0.0625,0.07141484949848809,F5,98
kurdilihicazkar,sarki,agiraksak,gecti_zahm-i,haci_arif_bey,kurdilihicazkar--sarki--agiraksak--gecti_zahm-i--haci_arif_bey.txt,511,21,-1,380,317.146771037182,327.0,62.051180522688185,381,62.625,0.03125,2.25,0.12255381604696673,0.0625,0.12654429701870504,G5,65
kurdilihicazkar,sarki,agiraksak,kalb-i_sevdazedeler,selanikli_ahmed_bey,kurdilihicazkar--sarki--agiraksak--kalb-i_sevdazedeler--selanikli_ahmed_bey.txt,678,16,-1,366,329.617994100295,333.0,32.614032658520976,367,80.5,0.03125,0.5,0.1187315634218289,0.09375,0.08797437509791808,F5,126
kurdilihicazkar,sarki,agiraksak,koparan_sinemi,bimen_sen,kurdilihicazkar--sarki--agiraksak--koparan_sinemi--bimen_sen.txt,582,18,-1,380,329.03951890034364,331.0,37.21080319567074,381,72.0,0.03125,0.75,0.12371134020618557,0.125,0.0951677053882279,G5,86
kurdilihicazkar,sarki,agiraksak,soyle_ey,rahmi_bey,kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey.txt,357,18,-1,380,307.4481792717087,331.0,86.97643183477547,381,54.25,0.0625,0.625,0.15196078431372548,0.125,0.10556249747680484,G5,55
kurdilihicazkar,sarki,aksak,baglandi_gonul,nasibin_mehmet_yuru,kurdilihicazkar--sarki--aksak--baglandi_gonul--nasibin_mehmet_yuru.txt,236,13,-1,371,315.2881355932203,340.0,86.97611329651821,372,28.125,0.03125,0.375,0.11917372881355932,0.109375,0.08558075802285979,G5,59
kurdilihicazkar,sarki,aksak,benden_kacarak,sukru_tunar,kurdilihicazkar--sarki--aksak--benden_kacarak--sukru_tunar.txt,386,17,-1,380,336.13471502590676,340.0,35.46276608993929,381,41.125,0.03125,0.5,0.10654145077720208,0.0625,0.08237739353537465,G5,76
kurdilihicazkar,sarki,aksak,bir_gun,ferit_sidal,kurdilihicazkar--sarki--aksak--bir_gun--ferit_sidal.txt,273,17,-1,371,333.8095238095238,340.0,33.03374473650432,372,35.125,0.0625,0.375,0.12866300366300365,0.125,0.08207498580783676,G5,64
kurdilihicazkar,sarki,aksak,bunca_cevrinle,emin_ongan,kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan.txt,462,17,-1,371,320.22727272727275,333.0,59.663429399676914,372,42.375,0.03125,0.25,0.09172077922077922,0.0625,0.05977517798208473,F5,87
kurdilihicazkar,sarki,aksak,def-i_nalis,tanburi_cemil_bey,kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey.txt,479,16,-1,371,312.40918580375785,327.0,75.42154614271347,372,71.25,0.0625,0.75,0.1487473903966597,0.125,0.11037804412078,D5,94
kurdilihicazkar,sarki,aksak,demedim_hic,rakim_elkutlu,kurdilihicazkar--sarki--aksak--demedim_hic--rakim_elkutlu.txt,331,19,-1,371,336.2477341389728,340.0,26.722688453515474,372,35.916666666666664,0.027777777777777776,0.375,0.10850956696878146,0.0625,0.07525806979114985,G5,58
kurdilihicazkar,sarki,aksak,derdin_bana,lemi_atli,kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli.txt,243,20,-1,371,327.42798353909467,335.0,42.48682293107579,372,31.5,0.0625,0.5,0.12962962962962962,0.0625,0.09681346908433378,G5,52
kurdilihicazkar,sarki,aksak,etmeyin_gozlerinizden,ismail_baha_surelsan,kurdilihicazkar--sarki--aksak--etmeyin_gozlerinizden--ismail_baha_surelsan.txt,305,14,-1,371,333.344262295082,340.0,38.60728611264467,372,36.5,0.0625,0.375,0.11967213114754098,0.0625,0.07414046308747234,G5,53
kurdilihicazkar,sarki,aksak,gam_cekti,muzehher_guyer,kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer.txt,256,11,-1,362,310.9609375,331.0,77.65968013787881,363,31.5,0.03125,0.5,0.123046875,0.125,0.07657156558973276,G5,43
kurdilihicazkar,sarki,aksak,gidelim_goksuya,lavtaci_hristo,kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo.txt,554,20,-1,371,327.9043321299639,332.0,48.0143877171554,372,71.625,0.0625,0.625,0.1292870036101083,0.125,0.09280884968273324,G5,96
kurdilihicazkar,sarki,aksak,gul_yuzunde,erol_sayan,kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan.txt,675,16,-1,371,314.0,331.0,75.53392540600784,372,90.125,0.0625,0.5,0.1335185185185185,0.125,0.08700472534990522,F5,116
kurdilihicazkar,sarki,aksak,gun_dogmayacak,musa_sureyya_bey,kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey.txt,488,16,-1,380,325.98770491803276,331.0,52.81601722996492,381,51.875,0.03125,0.625,0.10630122950819672,0.0625,0.077732957411189,G5,81
kurdilihicazkar,sarki,aksak,her_gece,bimen_sen,kurdilihicazkar--sarki--aksak--her_gece--bimen_sen.txt,416,19,-1,380,314.64903846153845,331.0,75.8110644500466,381,73.5,0.0625,1.0,0.17668269230769232,0.125,0.13916497633916733,G5,63
kurdilihicazkar,sarki,aksak,hicrinle_fuzun,tanburi_cemil_bey,kurdilihicazkar--sarki--aksak--hicrinle_fuzun--tanburi_cemil_bey.txt,426,13,-1,362,324.1737089201878,327.0,41.814299426924336,363,44.375,0.0625,0.375,0.10416666666666667,0.0625,0.07305484107108555,D5,83
kurdilihicazkar,sarki,aksak,kanlar_dokuyor,haci_arif_bey,kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey.txt,564,20,-1,371,328.8262411347518,332.0,41.33141562588677,372,48.5,0.03125,0.5,0.08599290780141844,0.0625,0.05947450976641976,G5,100
kurdilihicazkar,sarki,aksak,mahrum-i_sevkim,rahmi_bey,kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey.txt,426,15,-1,371,323.69483568075117,331.0,55.74079356615495,372,53.625,0.0625,0.5,0.12588028169014084,0.125,0.07893567588815886,G5,67
kurdilihicazkar,sarki,aksak,muntazir_tesrifine,haci_arif_bey,kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey.txt,508,17,-1,362,320.6712598425197,331.0,56.5858008756356,363,64.5,0.03125,0.5,0.12696850393700787,0.125,0.079120071362657,F5,78
kurdilihicazkar,sarki,aksak,nazarin_fikrime,leyla_saz,kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz.txt,368,17,-1,380,332.17119565217394,335.0,39.104980437589866,381,38.75,0.03125,0.5,0.10529891304347826,0.0625,0.08205632762035596,F5,63
kurdilihicazkar,sarki,aksak,nazinda_senin,muzaffer_ilkar,kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar.txt,393,14,-1,380,324.1145038167939,336.0,62.72042451504583,381,48.6875,0.0625,0.375,0.12388676844783715,0.0625,0.08428373501301847,G5,74
kurdilihicazkar,sarki,aksak,ne_senin,muzaffer_ilkar,kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar.txt,570,20,-1,384,336.45964912280704,342.0,43.24621080000613,385,78.875,0.03125,1.125,0.13837719298245615,0.09375,0.136059376383585,G5,136
kurdilihicazkar,sarki,aksak,nereden_sevdim,selahaddin_pinar,kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar.txt,316,17,-1,380,331.2753164556962,349.0,69.32378705956917,381,26.625,0.03125,0.25,0.08425632911392406,0.0625,0.055850898322346014,G5,61
kurdilihicazkar,sarki,aksak,nicin_terkeyleyip,haci_arif_bey,kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.txt,505,17,-1,371,325.95841584158416,335.0,56.07117300297816,372,66.875,0.03125,0.375,0.13242574257425743,0.125,0.0859298165965528,G5,100
kurdilihicazkar,sarki,aksak,nur_salkimisin,cevdet_cagla,kurdilihicazkar--sarki--aksak--nur_salkimisin--cevdet_cagla.txt,735,24,-1,380,327.0421768707483,336.0,60.93228577934402,381,65.375,0.03125,0.375,0.08894557823129251,0.0625,0.06171050529933794,G5,102
kurdilihicazkar,sarki,aksak,safalar_getirdiniz,avni_anil,kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil.txt,840,14,-1,362,324.7809523809524,340.0,58.51562442487688,363,121.625,0.0625,1.125,0.14479166666666668,0.125,0.10094055714468088,G5,224
kurdilihicazkar,sarki,aksak,safvet-i_askim,sevki_bey,kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey.txt,300,16,-1,371,325.42,340.0,62.45750608925746,372,26.625,0.03125,0.25,0.08875,0.0625,0.06323563725778363,G5,68
kurdilihicazkar,sarki,aksak,sen_gitgide,yesari_asim_arsoy,kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy.txt,405,18,-1,384,326.34567901234567,340.0,69.55234521635293,385,64.25,0.0625,1.125,0.15864197530864196,0.125,0.17761311474871996,G5,81
kurdilihicazkar,sarki,aksak,seni_coskun,cevdet_cagla,kurdilihicazkar--sarki--aksak--seni_coskun--cevdet_cagla.txt,503,20,-1,371,322.85487077534793,335.0,68.14500600747034,372,53.75,0.03125,1.0,0.10685884691848907,0.0625,0.08669005351298051,G5,77
kurdilihicazkar,sarki,aksak,simdi_hatirda_midir,cevdet_cagla,kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla.txt,379,27,-1,371,329.47229551451187,334.0,39.767527469192366,372,62.5,0.0625,1.0,0.16490765171503957,0.125,0.13113831538938517,G5,69
kurdilihicazkar,sarki,aksak,sirma_sacli,haci_arif_bey,kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey.txt,378,13,-1,371,311.12698412698415,327.0,71.47539326838135,372,54.125,0.0625,0.5,0.1431878306878307,0.125,0.08955232253942205,C5,72
kurdilihicazkar,sarki,aksak,yildizli_semalardaki_hasmet,sadi_hosses,kurdilihicazkar--sarki--aksak--yildizli_semalardaki_hasmet--sadi_hosses.txt,458,16,-1,380,329.4475982532751,340.0,54.555078112211454,381,56.75,0.0625,0.375,0.12390829694323144,0.0625,0.08642570136603955,G5,69
kurdilihicazkar,sarki,aksaksemai,bahcenin_guller,nebahat_guner,kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner.txt,303,14,287,371,330.6039603960396,331.0,17.24410593685101,84,51.25,0.0625,0.375,0.16914191419141913,0.125,0.09493988857525247,D5,63
kurdilihicazkar,sarki,aydin,gozlerin_mavi,refik_fersan,kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan.txt,548,16,-1,362,316.18065693430657,327.0,64.23857377058998,363,45.875,0.03125,0.25,0.08371350364963503,0.0625,0.05109177652429874,D5,94
kurdilihicazkar,sarki,curcuna,aksam_gunesi,osman_nihat_akin,kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin.txt,281,13,296,362,328.3167259786477,327.0,17.563843887362587,66,48.25,0.0625,0.375,0.17170818505338079,0.125,0.09491296272000702,D5,53
kurdilihicazkar,sarki,curcuna,ben_olursem,ekrem_perk,kurdilihicazkar--sarki--curcuna--ben_olursem--ekrem_perk.txt,261,16,-1,380,337.8927203065134,340.0,27.506292718393226,381,40.25,0.041666666666666664,0.375,0.15421455938697318,0.125,0.09369441568630814,G5,60
kurdilihicazkar,sarki,curcuna,bu_aksam,avni_anil,kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil.txt,433,12,-1,380,336.8868360277136,349.0,62.69926484752282,381,71.375,0.0625,1.25,0.16483833718244803,0.125,0.15161152984045104,G5,74
kurdilihicazkar,sarki,curcuna,diyelim_sen,selanikli_ahmed_bey,kurdilihicazkar--sarki--curcuna--diyelim_sen--selanikli_ahmed_bey.txt,284,14,-1,362,303.67605633802816,335.0,96.14539558668311,363,52.5,0.125,0.375,0.18485915492957747,0.125,0.08500455955755012,G5,54
kurdilihicazkar,sarki,curcuna,duser_mi,haci_arif_bey,kurdilihicazkar--sarki--curcuna--duser_mi--haci_arif_bey.txt,411,14,-1,362,309.82481751824815,327.0,74.28355999161319,363,72.375,0.0625,0.375,0.1760948905109489,0.125,0.06454828593953434,D5,71
kurdilihicazkar,sarki,curcuna,ey_benim,muhlis_sabahaddin_ezgi,kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.txt,306,17,-1,380,315.781045751634,331.0,79.63046476221949,381,44.75,0.0625,0.375,0.14624183006535948,0.125,0.07580287430371921,D5,43
kurdilihicazkar,sarki,curcuna,gumus_tellerle,melahat_pars,kurdilihicazkar--sarki--curcuna--gumus_tellerle--melahat_pars.txt,292,17,-1,371,319.5993150684931,335.0,66.44203012571825,372,51.375,0.0625,0.625,0.1759417808219178,0.125,0.1079435787182753,G5,57
kurdilihicazkar,sarki,curcuna,meftunun_oldum,ahmet_mithat_gupgupoglu,kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu.txt,552,16,-1,380,328.9021739130435,340.0,57.976099922594585,381,85.0,0.03125,0.375,0.1539855072463768,0.125,0.0764434672916873,G5,112
kurdilihicazkar,sarki,curcuna,sende_acep,haci_arif_bey,kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey.txt,437,17,-1,380,320.4347826086956,340.0,70.93195782301727,381,80.0,0.125,0.375,0.18306636155606407,0.125,0.08266894122295279,G5,92
kurdilihicazkar,sarki,curcuna,yuzum_sen,bimen_sen,kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen.txt,402,20,-1,384,326.14179104477614,340.0,71.46945213379878,385,70.125,0.0625,0.625,0.17444029850746268,0.125,0.09365632067247615,G5,68
kurdilihicazkar,sarki,devrihindi,aglarim_her,haluk_recai,kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai.txt,277,23,291,380,333.6425992779783,332.0,19.250787423055726,89,28.0,0.03125,0.25,0.10108303249097472,0.0625,0.061637713735494724,G5,37
kurdilihicazkar,sarki,devrihindi,derbeder_bir,zeki_duygulu,kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu.txt,309,16,0,371,332.70873786407765,340.0,26.12791874006721,371,51.0,0.0625,1.0,0.1650485436893204,0.125,0.15258663643498818,G5,61
